ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label
1526757417.173700,Cdmd9ySMOB70ucOYb,192.168.2.5,42094,121.116.38.120,22,tcp,-,2.999474,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757417.968073,CENPvJ26CaX5m8DLa,192.168.2.5,39015,200.168.87.203,59353,tcp,-,2.995091,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757418.173217,CfLbHg3l9JUrNe1Ukb,192.168.2.5,51494,121.58.252.109,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757418.175466,C2WcNA490y4PRix4Q6,192.168.2.5,33973,121.5.223.142,22,tcp,-,2.997743,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757419.173142,C9zr471f9gUWAGDYj4,192.168.2.5,41992,121.207.30.39,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757419.176820,CNIQBe1Vk5SQFBWR5f,192.168.2.5,56848,121.163.234.23,22,tcp,-,2.996369,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757420.173414,COTbmw9ltTLFN9tXh,192.168.2.5,39081,121.1.133.190,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757420.178288,CAGysu3qshwZ3UJDy6,192.168.2.5,59102,121.188.116.239,22,tcp,-,2.994805,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757421.173313,C1OjEx3qf4FtKj7HL4,192.168.2.5,58710,121.64.205.84,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757421.179645,CSJBEF4MmcPHe1Sfu9,192.168.2.5,36769,121.254.175.236,22,tcp,-,2.993277,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757422.173092,Cy78154wgqfeZGmkJk,192.168.2.5,43198,121.170.215.166,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757422.180726,CUgMMW13gja3oFW8Bd,192.168.2.5,47587,121.109.254.11,22,tcp,-,2.992290,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757423.173318,CyYny13UI7lcEHw6X9,192.168.2.5,47323,121.5.223.207,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757423.182079,Cf43XZ1guTWrHNl2U3,192.168.2.5,60167,121.20.0.16,22,tcp,-,2.990926,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757424.182982,CYQAUb3lD2fvOEJiyh,192.168.2.5,42094,121.116.38.120,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757424.183740,CCeESFAb9TfmVxRh,192.168.2.5,53375,121.210.192.221,22,tcp,-,2.999448,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757424.973050,CAzQn34MuKv5CBdhbd,192.168.2.5,39015,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757425.183209,CE15W44XqU9ryZJDZk,192.168.2.5,33973,121.5.223.142,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757425.185400,CFs8nY3GehZekhdI82,192.168.2.5,55329,121.166.234.54,22,tcp,-,2.997643,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757426.183055,C1pZPk2lsZfp9EVO85,192.168.2.5,56848,121.163.234.23,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757426.186651,C4vKVzNKkwZx5bSB1,192.168.2.5,39471,121.77.239.149,22,tcp,-,2.996342,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757427.183089,CrkAgz1hpmsSCscYwe,192.168.2.5,59102,121.188.116.239,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757427.188263,C8i32F18tPgPd5s12l,192.168.2.5,52102,121.29.227.59,22,tcp,-,2.994601,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757428.183276,CEii55zGhCxffalm5,192.168.2.5,36769,121.254.175.236,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757428.189406,CnPl8RivfpRIYhxI,192.168.2.5,43843,121.150.232.27,22,tcp,-,2.993517,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757428.978872,Cis0vt2t2MHgVWNRBh,192.168.2.5,39027,200.168.87.203,59353,tcp,-,2.994047,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757429.183204,C1DH7s3NdOGWkUsBr,192.168.2.5,47587,121.109.254.11,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757429.190876,CGX5tu3JMx1gW9rpB,192.168.2.5,48429,121.164.12.6,22,tcp,-,2.991906,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757430.183102,C4EPfPZCu2hik764b,192.168.2.5,60167,121.20.0.16,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757430.193503,CddgjB4F9mPADfe5Cb,192.168.2.5,40119,121.187.200.123,22,tcp,-,2.999382,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757431.193005,CuSbJ61eeGUJ7ryrOd,192.168.2.5,53375,121.210.192.221,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757431.195441,C9Do79mq9OsdBxmbj,192.168.2.5,43426,121.171.72.170,22,tcp,-,0.321985,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526757432.192943,CFPxOc1kiGrIpMECP7,192.168.2.5,55329,121.166.234.54,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757432.196410,CP0VC2jqTinfUwJvj,192.168.2.5,50383,121.25.181.169,22,tcp,-,2.996402,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757433.193204,C9nyTy40vFhFbCBG16,192.168.2.5,39471,121.77.239.149,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757433.198006,CuYEum1Yx6b3jBl0O6,192.168.2.5,45191,121.36.73.41,22,tcp,-,2.994883,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757434.192911,CxrHynk6XYoV1KmGj,192.168.2.5,52102,121.29.227.59,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757434.199140,Cv0xv326Zg26Mow7Rj,192.168.2.5,44876,121.180.155.105,22,tcp,-,2.993751,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757435.193135,C779XJ1sayNIuTkaOg,192.168.2.5,43843,121.150.232.27,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757435.200392,C1a10O2gxr6zabsUY9,192.168.2.5,56584,121.18.66.84,22,tcp,-,0.463790,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526757435.982849,CLz5d94JSGrv2pfZv8,192.168.2.5,39027,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757436.192958,CW3Tgf51eIVn53Ktd,192.168.2.5,48429,121.164.12.6,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757436.201887,Chh7563mAz0sX9cfU3,192.168.2.5,51293,121.72.15.195,22,tcp,-,2.990907,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757437.202921,CyGv5c3V4i3FhF9dp8,192.168.2.5,40119,121.187.200.123,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757437.203823,Crqbld2ys4lZwYkEt7,192.168.2.5,38915,121.94.171.167,22,tcp,-,2.999091,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757438.205231,CzEQx34VvdSp50PYXa,192.168.2.5,60455,121.153.193.145,22,tcp,-,2.997613,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757439.202909,CcgRAq3PaGJj23m854,192.168.2.5,50383,121.25.181.169,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757439.206687,CDD471oe2avigEnji,192.168.2.5,44235,121.181.102.157,22,tcp,-,2.996142,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757439.989710,CMXhOb76zHtG9fGrk,192.168.2.5,39039,200.168.87.203,59353,tcp,-,2.993046,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757440.203253,CBANS51MxmZEfv3tAe,192.168.2.5,45191,121.36.73.41,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757440.208300,C2CRIv2egJo9bJYQtb,192.168.2.5,39305,121.59.162.230,22,tcp,-,2.994401,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757441.202928,CIAZzV6cWseuF9U73,192.168.2.5,44876,121.180.155.105,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757441.208323,CVVmZj1M5Qpi08g713,192.168.2.5,58458,121.54.205.47,22,tcp,-,2.994434,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757442.210456,CkDo6E3u1fV2lEyAAf,192.168.2.5,48917,121.224.230.100,22,tcp,-,2.992252,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757443.202964,CWhf4A19IyTjV3b64c,192.168.2.5,51293,121.72.15.195,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757443.212867,CpLGPT1RGAy1CrzaC4,192.168.2.5,54459,121.10.139.45,22,tcp,-,0.336014,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526757444.212777,COEDacTOudyNieG48,192.168.2.5,38915,121.94.171.167,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757444.214623,C3THTl4Pt63vFw4zq3,192.168.2.5,59185,121.179.64.200,22,tcp,-,2.998156,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757445.212719,CVEL6u2LbSX6vYgUMi,192.168.2.5,60455,121.153.193.145,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757445.214998,Cfbtyq2isoxeInLgAi,192.168.2.5,41063,121.29.82.138,22,tcp,-,2.997767,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757390.956928,CTYxzB4Ap0tez1IJM1,192.168.2.5,123,5.1.56.123,123,udp,-,0.014806,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-
1526757446.212908,CiU4B1DtjhnUE7c86,192.168.2.5,44235,121.181.102.157,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757446.217236,CJk5I2EzLcQ6yB2I7,192.168.2.5,58850,121.241.27.153,22,tcp,-,2.995432,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757446.992678,CvGFao1aKRzuQPyo62,192.168.2.5,39039,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757447.212864,CQu6vuCOXqrkWY1Lj,192.168.2.5,39305,121.59.162.230,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757447.218947,CvcuXw3grJWopCU0Rf,192.168.2.5,43974,121.181.248.69,22,tcp,-,2.993681,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757448.219847,CkcPL04NmQaVtRPQaf,192.168.2.5,51079,121.94.146.135,22,tcp,-,2.992759,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757449.212752,CYbcBV2zX9exygYHqd,192.168.2.5,48917,121.224.230.100,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757449.221124,CQM3fr25zOZipheUWk,192.168.2.5,44981,121.111.72.237,22,tcp,-,2.991535,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757450.222502,C345Mx1UrPPSpSOHg4,192.168.2.5,59781,121.140.4.144,22,tcp,-,3.000172,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757451.000524,CHMd3WBTHnLPh9wvh,192.168.2.5,39051,200.168.87.203,59353,tcp,-,2.992056,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757451.222820,CbdIia14f8ceWEP7ma,192.168.2.5,59185,121.179.64.200,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757451.223308,CnXMxl24LoNzjUaRDd,192.168.2.5,46090,121.115.58.95,22,tcp,-,2.999413,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757452.222721,CEpFs241OfXsNcNbpc,192.168.2.5,41063,121.29.82.138,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757452.225807,CfW1pX1RlgPxS6Vs1a,192.168.2.5,59637,121.162.28.197,22,tcp,-,2.996923,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757453.222927,Cmp6323bDv7Db1xKj2,192.168.2.5,58850,121.241.27.153,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757453.226351,C8Trm12vxttAlsQhMl,192.168.2.5,36659,121.134.165.81,22,tcp,-,2.996267,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757454.222787,CIHqA3rsiTsOnlfXl,192.168.2.5,43974,121.181.248.69,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757454.228715,CgiTyx48rrbyj17O17,192.168.2.5,43713,121.179.89.145,22,tcp,-,2.993816,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757455.222546,CLHtnK26IPKjJyqVb9,192.168.2.5,51079,121.94.146.135,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757455.229928,CpRtIq2MqwmsMgsOZh,192.168.2.5,44515,121.124.119.100,22,tcp,-,2.992588,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757456.222836,CTCpiZCU7C0paoFbd,192.168.2.5,44981,121.111.72.237,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757456.231021,CF2X9A2oDVaIUgnX84,192.168.2.5,39064,121.134.232.254,22,tcp,-,2.991422,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757457.232584,C5S2lT2TIQsTVzC0ea,192.168.2.5,59781,121.140.4.144,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757457.232914,CEreql4PRbLMNHhKdj,192.168.2.5,38382,121.32.30.247,22,tcp,-,2.999794,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757458.002582,CYQ76B3ovVDM5AlSJ3,192.168.2.5,39051,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757458.232717,CwQ5CL1UOqMiBwqX2,192.168.2.5,46090,121.115.58.95,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757458.234521,CFyvQJ16FLODm7J4hi,192.168.2.5,58630,121.229.251.10,22,tcp,-,2.998044,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757459.235636,CXzrZM2WvMJoTkRjb1,192.168.2.5,55966,121.109.107.210,22,tcp,-,2.996837,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757460.232620,CkTGsul3IwpGvNPkk,192.168.2.5,36659,121.134.165.81,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757460.237375,C4LZDc1nJxumGIfPRj,192.168.2.5,49492,121.218.248.214,22,tcp,-,2.995117,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757461.232848,CroakS2Vryg22hGdhe,192.168.2.5,43713,121.179.89.145,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757461.238634,Cd90us4GloQ3lQ8oh9,192.168.2.5,43834,121.235.108.17,22,tcp,-,2.993844,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757462.011487,CkEZIkapjRbbFavLf,192.168.2.5,39063,200.168.87.203,59353,tcp,-,2.990938,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757462.232638,CcJzTB24HqWNSBeSz4,192.168.2.5,44515,121.124.119.100,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757462.238709,CDhx8KWFxaQj4N9L8,192.168.2.5,54887,121.75.143.172,22,tcp,-,2.993744,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757463.232720,CPY0odwPSLUpTODw4,192.168.2.5,39064,121.134.232.254,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757463.241115,Caamik1cdQ3MVLRQ1e,192.168.2.5,40955,121.144.22.83,22,tcp,-,0.273074,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526757464.242401,Ctj4Yb4ypQwAea7ykd,192.168.2.5,36116,121.226.202.44,22,tcp,-,3.000053,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757464.242519,Cv23Kr3uWAwyvaUQL4,192.168.2.5,38382,121.32.30.247,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757465.242600,CykXA42KaYvAVp2mIk,192.168.2.5,58630,121.229.251.10,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757465.244530,CxnVYa2wbvZfUk8N6d,192.168.2.5,34338,121.243.198.35,22,tcp,-,2.998122,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757466.242610,COm8ar8xg7OHZqdHa,192.168.2.5,55966,121.109.107.210,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757466.245786,CrSJjX1VWGu18MWSIf,192.168.2.5,42549,121.215.78.12,22,tcp,-,2.996718,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757467.242653,CtKzvM27z3rXZBHLFi,192.168.2.5,49492,121.218.248.214,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757467.247334,CwcC7239VuJxbysFyf,192.168.2.5,58696,121.86.110.43,22,tcp,-,2.995001,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757468.242413,CBtlBH1KuHlrh7sNcl,192.168.2.5,43834,121.235.108.17,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757468.248617,CYm1m54LE6KvFelYbj,192.168.2.5,49102,121.78.211.39,22,tcp,-,0.320784,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526757413.956538,CAHiUZ2tN1KibrCGp3,192.168.2.5,123,31.31.74.35,123,udp,-,0.014228,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-
1526757469.012454,CCtUPy3TViFlDqtmN2,192.168.2.5,39063,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757469.242709,Cenl7u2fRyYtoSFVSf,192.168.2.5,54887,121.75.143.172,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757469.249796,C1wHSP1WmhtgVR24T9,192.168.2.5,51506,121.89.192.19,22,tcp,-,2.992459,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757470.251102,CdVGmm4Lt9sjyZJRVb,192.168.2.5,40825,121.171.156.12,22,tcp,-,2.991264,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757471.252449,C0FUgj2gZy0ZUJWzxk,192.168.2.5,36116,121.226.202.44,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757471.252931,C3D7ks2cPBeaIPudUi,192.168.2.5,58107,121.130.136.247,22,tcp,-,0.352665,0,0,REJ,-,-,0,Sr,1,60,1,40,(empty),Benign,-
1526757472.252302,CsCMID3pJDuqEOYjzc,192.168.2.5,34338,121.243.198.35,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757472.254332,CSvOR34BbGuubQ9Nlg,192.168.2.5,47592,121.19.83.135,22,tcp,-,2.998166,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757473.022438,CLMJZ64gibQi5SV82e,192.168.2.5,39075,200.168.87.203,59353,tcp,-,2.999862,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757473.252396,Cvc9QRP4TEAmCB13c,192.168.2.5,42549,121.215.78.12,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757473.254882,C2q0kl1K2DwNWif3O,192.168.2.5,41807,121.192.227.158,22,tcp,-,2.997517,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757474.252500,CGon7Q3rw6tNucz8J4,192.168.2.5,58696,121.86.110.43,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757474.257153,CrRlsaZchi3X2pcTi,192.168.2.5,37846,121.147.198.232,22,tcp,-,2.995126,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757419.956466,C0ihJPoFfyXc75aI4,192.168.2.5,123,78.108.102.237,123,udp,-,0.009641,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-
1526757475.258438,CXYIUA1H9gmWr4Vzs3,192.168.2.5,34779,121.191.59.175,22,tcp,-,2.993782,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757476.252619,C6E0Cz1JNXM52TwIze,192.168.2.5,51506,121.89.192.19,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757476.259665,CXtcUZ352tdyTX3Uu1,192.168.2.5,55781,121.227.19.253,22,tcp,-,2.992552,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757477.252448,CNp88x30m8LGwfwTi1,192.168.2.5,40825,121.171.156.12,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757477.261110,CYDaw12gy9gdQPOs2c,192.168.2.5,34395,121.111.106.236,22,tcp,-,2.991081,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757478.261358,CMPLwr21OYh8mvmdnl,192.168.2.5,59236,121.26.56.64,22,tcp,-,2.990881,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757479.262377,CAHTf217AYiNnWi0ta,192.168.2.5,47592,121.19.83.135,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757479.264301,CVcywX3IL0mC8cc0Rk,192.168.2.5,42027,121.66.17.2,22,tcp,-,2.997971,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757424.956440,CcvhmIzJfJDtEKFF1,192.168.2.5,123,37.157.198.150,123,udp,-,0.013620,48,48,SF,-,-,0,Dd,1,76,1,76,(empty),Benign,-
1526757480.032256,CFdu0LQdfeYszZzcf,192.168.2.5,39075,200.168.87.203,59353,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757480.262299,CgbTae3u8a0RkEfik2,192.168.2.5,41807,121.192.227.158,22,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,(empty),Malicious,PartOfAHorizontalPortScan
1526757480.265765,CWowQV15ESCWxPBXoc,192.168.2.5,60717,121.212.188.158,22,tcp,-,2.996599,0,0,S0,-,-,0,S,3,180,0,0,(empty),Malicious,PartOfAHorizontalPortScan
